"REF_DATE","GEO","DGUID","Measures","Sex","Age group","Statistics","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","50th Percentile","Estimate","Kilograms","192","units","0","v88853605","1.3.3.6.5.1","48","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853606","1.3.3.6.5.2","46","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853607","1.3.3.6.5.3","51","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","75th Percentile","Estimate","Kilograms","192","units","0","v88853608","1.3.3.6.6.1","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853609","1.3.3.6.6.2","52","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853610","1.3.3.6.6.3","57","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","90th Percentile","Estimate","Kilograms","192","units","0","v88853611","1.3.3.6.7.1","60","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853612","1.3.3.6.7.2","57","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853613","1.3.3.6.7.3","63","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","95th Percentile","Estimate","Kilograms","192","units","0","v88853614","1.3.3.6.8.1","64","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853615","1.3.3.6.8.2","60","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 12 to 19","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853616","1.3.3.6.8.3","68","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","Mean","Estimate","Kilograms","192","units","0","v88853617","1.3.3.7.1.1","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853618","1.3.3.7.1.2","52","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853619","1.3.3.7.1.3","57","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","5th Percentile","Estimate","Kilograms","192","units","0","v88853620","1.3.3.7.2.1","40","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853621","1.3.3.7.2.2","37","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853622","1.3.3.7.2.3","43","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","10th Percentile","Estimate","Kilograms","192","units","0","v88853623","1.3.3.7.3.1","42","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853624","1.3.3.7.3.2","39","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853625","1.3.3.7.3.3","44","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","25th Percentile","Estimate","Kilograms","192","units","0","v88853626","1.3.3.7.4.1","47","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853627","1.3.3.7.4.2","46","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853628","1.3.3.7.4.3","49","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","50th Percentile","Estimate","Kilograms","192","units","0","v88853629","1.3.3.7.5.1","53","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853630","1.3.3.7.5.2","50","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853631","1.3.3.7.5.3","56","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","75th Percentile","Estimate","Kilograms","192","units","0","v88853632","1.3.3.7.6.1","60","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853633","1.3.3.7.6.2","56","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853634","1.3.3.7.6.3","63","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","90th Percentile","Estimate","Kilograms","192","units","0","v88853635","1.3.3.7.7.1","67","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853636","1.3.3.7.7.2","59","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853637","1.3.3.7.7.3","75","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","95th Percentile","Estimate","Kilograms","192","units","0","v88853638","1.3.3.7.8.1","74","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853639","1.3.3.7.8.2","69","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 20 to 39","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853640","1.3.3.7.8.3","78","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","Mean","Estimate","Kilograms","192","units","0","v88853641","1.3.3.8.1.1","53","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853642","1.3.3.8.1.2","51","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853643","1.3.3.8.1.3","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","5th Percentile","Estimate","Kilograms","192","units","0","v88853644","1.3.3.8.2.1","38","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853645","1.3.3.8.2.2","36","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853646","1.3.3.8.2.3","40","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","10th Percentile","Estimate","Kilograms","192","units","0","v88853647","1.3.3.8.3.1","41","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853648","1.3.3.8.3.2","39","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853649","1.3.3.8.3.3","44","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","25th Percentile","Estimate","Kilograms","192","units","0","v88853650","1.3.3.8.4.1","46","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853651","1.3.3.8.4.2","44","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853652","1.3.3.8.4.3","48","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","50th Percentile","Estimate","Kilograms","192","units","0","v88853653","1.3.3.8.5.1","52","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853654","1.3.3.8.5.2","49","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853655","1.3.3.8.5.3","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","75th Percentile","Estimate","Kilograms","192","units","0","v88853656","1.3.3.8.6.1","59","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853657","1.3.3.8.6.2","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853658","1.3.3.8.6.3","62","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","90th Percentile","Estimate","Kilograms","192","units","0","v88853659","1.3.3.8.7.1","65","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853660","1.3.3.8.7.2","63","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853661","1.3.3.8.7.3","68","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","95th Percentile","Estimate","Kilograms","192","units","0","v88853662","1.3.3.8.8.1","69","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853663","1.3.3.8.8.2","66","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 40 to 59","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853664","1.3.3.8.8.3","73","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","Mean","Estimate","Kilograms","192","units","0","v108846340","1.3.3.9.1.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846341","1.3.3.9.1.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846342","1.3.3.9.1.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","5th Percentile","Estimate","Kilograms","192","units","0","v108846343","1.3.3.9.2.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846344","1.3.3.9.2.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846345","1.3.3.9.2.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","10th Percentile","Estimate","Kilograms","192","units","0","v108846346","1.3.3.9.3.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846347","1.3.3.9.3.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846348","1.3.3.9.3.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","25th Percentile","Estimate","Kilograms","192","units","0","v108846349","1.3.3.9.4.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846350","1.3.3.9.4.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846351","1.3.3.9.4.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","50th Percentile","Estimate","Kilograms","192","units","0","v108846352","1.3.3.9.5.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846353","1.3.3.9.5.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846354","1.3.3.9.5.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","75th Percentile","Estimate","Kilograms","192","units","0","v108846355","1.3.3.9.6.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846356","1.3.3.9.6.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846357","1.3.3.9.6.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","90th Percentile","Estimate","Kilograms","192","units","0","v108846358","1.3.3.9.7.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846359","1.3.3.9.7.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846360","1.3.3.9.7.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","95th Percentile","Estimate","Kilograms","192","units","0","v108846361","1.3.3.9.8.1","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v108846362","1.3.3.9.8.2","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 69","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v108846363","1.3.3.9.8.3","","..","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","Mean","Estimate","Kilograms","192","units","0","v88853689","1.3.3.10.1.1","45","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","Mean","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853690","1.3.3.10.1.2","43","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","Mean","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853691","1.3.3.10.1.3","46","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","5th Percentile","Estimate","Kilograms","192","units","0","v88853692","1.3.3.10.2.1","30","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","5th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853693","1.3.3.10.2.2","28","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","5th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853694","1.3.3.10.2.3","31","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","10th Percentile","Estimate","Kilograms","192","units","0","v88853695","1.3.3.10.3.1","33","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","10th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853696","1.3.3.10.3.2","30","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","10th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853697","1.3.3.10.3.3","36","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","25th Percentile","Estimate","Kilograms","192","units","0","v88853698","1.3.3.10.4.1","39","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","25th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853699","1.3.3.10.4.2","37","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","25th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853700","1.3.3.10.4.3","41","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","50th Percentile","Estimate","Kilograms","192","units","0","v88853701","1.3.3.10.5.1","44","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","50th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853702","1.3.3.10.5.2","43","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","50th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853703","1.3.3.10.5.3","46","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","75th Percentile","Estimate","Kilograms","192","units","0","v88853704","1.3.3.10.6.1","50","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","75th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853705","1.3.3.10.6.2","49","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","75th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853706","1.3.3.10.6.3","50","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","90th Percentile","Estimate","Kilograms","192","units","0","v88853707","1.3.3.10.7.1","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","90th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853708","1.3.3.10.7.2","53","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","90th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853709","1.3.3.10.7.3","56","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","95th Percentile","Estimate","Kilograms","192","units","0","v88853710","1.3.3.10.8.1","57","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","95th Percentile","Low 95% confidence interval, estimate","Kilograms","192","units","0","v88853711","1.3.3.10.8.2","55","","","","0"
"2013","Canada","2016A000011124","Total grip strength","Females","Ages 60 to 79","95th Percentile","High 95% confidence interval, estimate","Kilograms","192","units","0","v88853712","1.3.3.10.8.3","60","","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","Mean","Estimate","Number","223","units","0","v108844852","1.4.1.1.1.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","Mean","Low 95% confidence interval, estimate","Number","223","units","0","v108844853","1.4.1.1.1.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","Mean","High 95% confidence interval, estimate","Number","223","units","0","v108844854","1.4.1.1.1.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","5th Percentile","Estimate","Number","223","units","0","v108844855","1.4.1.1.2.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","5th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844856","1.4.1.1.2.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","5th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844857","1.4.1.1.2.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","10th Percentile","Estimate","Number","223","units","0","v108844858","1.4.1.1.3.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","10th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844859","1.4.1.1.3.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","10th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844860","1.4.1.1.3.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","25th Percentile","Estimate","Number","223","units","0","v108844861","1.4.1.1.4.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","25th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844862","1.4.1.1.4.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","25th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844863","1.4.1.1.4.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","50th Percentile","Estimate","Number","223","units","0","v108844864","1.4.1.1.5.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","50th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844865","1.4.1.1.5.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","50th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844866","1.4.1.1.5.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","75th Percentile","Estimate","Number","223","units","0","v108844867","1.4.1.1.6.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","75th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844868","1.4.1.1.6.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","75th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844869","1.4.1.1.6.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","90th Percentile","Estimate","Number","223","units","0","v108844870","1.4.1.1.7.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","90th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844871","1.4.1.1.7.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","90th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844872","1.4.1.1.7.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","95th Percentile","Estimate","Number","223","units","0","v108844873","1.4.1.1.8.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","95th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844874","1.4.1.1.8.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 79","95th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844875","1.4.1.1.8.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","Mean","Estimate","Number","223","units","0","v108844876","1.4.1.2.1.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","Mean","Low 95% confidence interval, estimate","Number","223","units","0","v108844877","1.4.1.2.1.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","Mean","High 95% confidence interval, estimate","Number","223","units","0","v108844878","1.4.1.2.1.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","5th Percentile","Estimate","Number","223","units","0","v108844879","1.4.1.2.2.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","5th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844880","1.4.1.2.2.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","5th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844881","1.4.1.2.2.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","10th Percentile","Estimate","Number","223","units","0","v108844882","1.4.1.2.3.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","10th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844883","1.4.1.2.3.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","10th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844884","1.4.1.2.3.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","25th Percentile","Estimate","Number","223","units","0","v108844885","1.4.1.2.4.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","25th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844886","1.4.1.2.4.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","25th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844887","1.4.1.2.4.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","50th Percentile","Estimate","Number","223","units","0","v108844888","1.4.1.2.5.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","50th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844889","1.4.1.2.5.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","50th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844890","1.4.1.2.5.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","75th Percentile","Estimate","Number","223","units","0","v108844891","1.4.1.2.6.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","75th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844892","1.4.1.2.6.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","75th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844893","1.4.1.2.6.3","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","90th Percentile","Estimate","Number","223","units","0","v108844894","1.4.1.2.7.1","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","90th Percentile","Low 95% confidence interval, estimate","Number","223","units","0","v108844895","1.4.1.2.7.2","","..","","","0"
"2013","Canada","2016A000011124","Partial curl-ups","Both sexes","Ages 6 to 69","90th Percentile","High 95% confidence interval, estimate","Number","223","units","0","v108844896","1.4.1.2.7.3","","..","","","0"
